"series_url","series","season","winner","margin"
"http://www.espncricinfo.com/ci/engine/series/668939.html","New Zealand in Bangladesh ODI Series","2013/14","Bangladesh","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/649079.html","Pakistan v South Africa ODI Series (in United Arab Emirates)","2013/14","South Africa","4-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/668943.html","New Zealand in Sri Lanka ODI Series","2013/14","drawn","1-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/676521.html","West Indies in India ODI Series","2013/14","India","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/685725.html","Pakistan in South Africa ODI Series","2013/14","Pakistan","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/648631.html","India in South Africa ODI Series","2013/14","South Africa","2-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/657623.html","Pakistan v Sri Lanka ODI Series (in United Arab Emirates)","2013/14","Pakistan","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/661675.html","West Indies in New Zealand ODI Series","2013/14","drawn","2-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/636157.html","England in Australia ODI Series","2013/14","Australia","4-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/667635.html","India in New Zealand ODI Series","2013/14","New Zealand","4-0 (5)"
"http://www.espncricinfo.com/ci/engine/series/681019.html","ICC Cricket World Cup Qualifier (in New Zealand)","2013/14","Scotland",""
"http://www.espncricinfo.com/ci/engine/series/690345.html","Sri Lanka in Bangladesh ODI Series","2013/14","Sri Lanka","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/702135.html","Ireland in West Indies ODI Match","2013/14","West Indies","1-0 (1)"
"http://www.espncricinfo.com/ci/engine/series/636530.html","England in West Indies ODI Series","2013/14","England","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/671665.html","Asia Cup (Afghanistan, Bangladesh, India, Pakistan, Sri Lanka in Bangladesh)","2013/14","Sri Lanka",""
"http://www.espncricinfo.com/ci/engine/series/736495.html","Asian Cricket Council Premier League (Afghanistan, Hong Kong, Malaysia, Nepal, Oman, United Arab Emirates in Malaysia)","2014","Afghanistan",""
"http://www.espncricinfo.com/ci/engine/series/706765.html","Sri Lanka in Ireland ODI Series","2014","Sri Lanka","1-0 (2)"
"http://www.espncricinfo.com/ci/engine/series/684675.html","England in Scotland ODI Match","2014","England","1-0 (1)"
"http://www.espncricinfo.com/ci/engine/series/667883.html","Sri Lanka in England ODI Series","2014","Sri Lanka","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/743889.html","India in Bangladesh ODI Series","2014","India","2-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/730073.html","South Africa in Sri Lanka ODI Series","2014","South Africa","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/756019.html","Afghanistan in Zimbabwe ODI Series","2014","drawn","2-2 (4)"
"http://www.espncricinfo.com/ci/engine/series/736433.html","South Africa in Zimbabwe ODI Series","2014","South Africa","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/730267.html","Bangladesh in West Indies ODI Series","2014","West Indies","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/745151.html","Pakistan in Sri Lanka ODI Series","2014","Sri Lanka","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/667699.html","India in England ODI Series","2014","India","3-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/736429.html","Zimbabwe Triangular Series (Australia, South Africa, Zimbabwe)","2014","South Africa",""
"http://www.espncricinfo.com/ci/engine/series/727933.html","Scotland in Ireland ODI Series","2014","Ireland","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/727913.html","Pakistan v Australia ODI Series (in United Arab Emirates)","2014/15","Australia","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/770053.html","West Indies in India ODI Series","2014/15","India","2-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/749763.html","South Africa in New Zealand ODI Series","2014/15","South Africa","2-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/791625.html","Hong Kong v Papua New Guinea ODI Series (in Australia)","2014/15","P.N.G.","2-0 (2)"
"http://www.espncricinfo.com/ci/engine/series/790875.html","Sri Lanka in India ODI Series","2014/15","India","5-0 (5)"
"http://www.espncricinfo.com/ci/engine/series/754595.html","South Africa in Australia ODI Series","2014/15","Australia","4-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/760777.html","Zimbabwe in Bangladesh ODI Series","2014/15","Bangladesh","5-0 (5)"
"http://www.espncricinfo.com/ci/engine/series/803793.html","United Arab Emirates v Afghanistan ODI Series (in United Arab Emirates)","2014/15","U.A.E.","3-1 (4)"
"http://www.espncricinfo.com/ci/engine/series/750657.html","England in Sri Lanka ODI Series","2014/15","Sri Lanka","5-2 (7)"
"http://www.espncricinfo.com/ci/engine/series/742605.html","Pakistan v New Zealand ODI Series (in United Arab Emirates)","2014/15","New Zealand","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/812621.html","Dubai Triangular Series (Afghanistan, Ireland, Scotland in United Arab Emirates)","2014/15","Ireland",""
"http://www.espncricinfo.com/ci/engine/series/722325.html","West Indies in South Africa ODI Series","2014/15","South Africa","4-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/749767.html","Sri Lanka in New Zealand ODI Series","2014/15","New Zealand","4-2 (7)"
"http://www.espncricinfo.com/ci/engine/series/754623.html","Carlton Mid One-Day International Tri-Series (Australia, England, India in Australia)","2014/15","Australia",""
"http://www.espncricinfo.com/ci/engine/series/749769.html","Pakistan in New Zealand ODI Series","2014/15","New Zealand","2-0 (2)"
"http://www.espncricinfo.com/ci/engine/series/837597.html","Chappell-Hadlee Trophy (Australia in New Zealand)","2014/15","New Zealand","1-0 (1)"
"http://www.espncricinfo.com/ci/engine/series/509587.html","ICC Cricket World Cup (in Australia/New Zealand)","2014/15","Australia",""
"http://www.espncricinfo.com/ci/engine/series/856313.html","Pakistan in Bangladesh ODI Series","2015","Bangladesh","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/803351.html","England in Ireland ODI Match","2015","abandoned","0-0 (1)"
"http://www.espncricinfo.com/ci/engine/series/868721.html","Zimbabwe in Pakistan ODI Series","2015","Pakistan","2-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/743919.html","New Zealand in England ODI Series","2015","England","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/870727.html","India in Bangladesh ODI Series","2015","Bangladesh","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/885953.html","India in Zimbabwe ODI Series","2015","India","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/817193.html","South Africa in Bangladesh ODI Series","2015","Bangladesh","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/860093.html","Pakistan in Sri Lanka ODI Series","2015","Pakistan","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/894279.html","New Zealand in Zimbabwe ODI Series","2015","New Zealand","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/848825.html","New Zealand in South Africa ODI Series","2015","South Africa","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/743925.html","Australia in Ireland ODI Match","2015","Australia","1-0 (1)"
"http://www.espncricinfo.com/ci/engine/series/743929.html","Australia in England ODI Series","2015","Australia","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/904341.html","Pakistan in Zimbabwe ODI Series","2015/16","Pakistan","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/919601.html","Ireland in Zimbabwe ODI Series","2015/16","Zimbabwe","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/924623.html","Afghanistan in Zimbabwe ODI Series","2015/16","Afghanistan","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/903579.html","South Africa in India ODI Series","2015/16","South Africa","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/915347.html","West Indies in Sri Lanka ODI Series","2015/16","Sri Lanka","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/931384.html","Zimbabwe in Bangladesh ODI Series","2015/16","Bangladesh","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/902623.html","Pakistan v England ODI Series (in United Arab Emirates)","2015/16","England","3-1 (4)"
"http://www.espncricinfo.com/ci/engine/series/914183.html","Sri Lanka in New Zealand ODI Series","2015/16","New Zealand","3-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/953331.html","Afghanistan v Zimbabwe ODI Series (in United Arab Emirates)","2015/16","Afghanistan","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/895803.html","India in Australia ODI Series","2015/16","Australia","4-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/914189.html","Pakistan in New Zealand ODI Series","2015/16","New Zealand","2-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/914199.html","Chappell-Hadlee Trophy (Australia in New Zealand)","2015/16","New Zealand","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/800449.html","England in South Africa ODI Series","2015/16","South Africa","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/1007663.html","India in Zimbabwe ODI Series","2016","India","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/913597.html","Sri Lanka in Ireland ODI Series","2016","Sri Lanka","2-0 (2)"
"http://www.espncricinfo.com/ci/engine/series/932847.html","West Indies Tri-Nation Series (Australia, South Africa, West Indies)","2016","Australia",""
"http://www.espncricinfo.com/ci/engine/series/913593.html","Sri Lanka in England ODI Series","2016","England","3-0 (5)"
"http://www.espncricinfo.com/ci/engine/series/1003269.html","Afghanistan in Scotland ODI Series","2016","Afghanistan","1-0 (2)"
"http://www.espncricinfo.com/ci/engine/series/998275.html","Afghanistan in Ireland ODI Series","2016","drawn","2-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/913599.html","Pakistan in Ireland ODI Series","2016","Pakistan","1-0 (2)"
"http://www.espncricinfo.com/ci/engine/series/995433.html","Australia in Sri Lanka ODI Series","2016","Australia","4-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/913603.html","Pakistan in England ODI Series","2016","England","4-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/997949.html","Hong Kong in Scotland ODI Series","2016","Scotland","1-0 (2)"
"http://www.espncricinfo.com/ci/engine/series/936111.html","Ireland in South Africa ODI Match","2016/17","South Africa","1-0 (1)"
"http://www.espncricinfo.com/ci/engine/series/936117.html","Australia v Ireland ODI Match (in South Africa)","2016/17","Australia","1-0 (1)"
"http://www.espncricinfo.com/ci/engine/series/1051295.html","Afghanistan in Bangladesh ODI Series","2016/17","Bangladesh","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1050205.html","Pakistan v West Indies ODI Series (in United Arab Emirates)","2016/17","Pakistan","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/936115.html","Australia in South Africa ODI Series","2016/17","South Africa","5-0 (5)"
"http://www.espncricinfo.com/ci/engine/series/1029831.html","England in Bangladesh ODI Series","2016/17","England","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1030211.html","New Zealand in India ODI Series","2016/17","India","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/1026843.html","Papua New Guinea in Hong Kong ODI Series","2016/17","Hong Kong","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1059705.html","Zimbabwe Tri-Nation Series (Sri Lanka, West Indies, Zimbabwe)","2016/17","Sri Lanka",""
"http://www.espncricinfo.com/ci/engine/series/1001369.html","Chappell-Hadlee Trophy [New Zealand in Australia]","2016/17","Australia","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/1019969.html","Bangladesh in New Zealand ODI Series","2016/17","New Zealand","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/1034803.html","England in India ODI Series","2016/17","India","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1000877.html","Pakistan in Australia ODI Series","2016/17","Australia","4-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/1078649.html","United Arab Emirates Tri-Nation Series (Hong Kong, Scotland, United Arab Emirates)","2016/17","U.A.E.",""
"http://www.espncricinfo.com/ci/engine/series/1020009.html","Chappell-Hadlee Trophy [Australia in New Zealand]","2016/17","New Zealand","2-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/936125.html","Sri Lanka in South Africa ODI Series","2016/17","South Africa","5-0 (5)"
"http://www.espncricinfo.com/ci/engine/series/1079243.html","Afghanistan in Zimbabwe ODI Series","2016/17","Afghanistan","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/1080314.html","Ireland in United Arab Emirates ODI Series","2016/17","Ireland","2-0 (2)"
"http://www.espncricinfo.com/ci/engine/series/1020021.html","South Africa in New Zealand ODI Series","2016/17","South Africa","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/1027309.html","England in West Indies ODI Series","2016/17","England","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/1040465.html","Afghanistan v Ireland ODI Series (in India)","2016/17","Afghanistan","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/1083438.html","Bangladesh in Sri Lanka ODI Series","2016/17","drawn","1-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1089199.html","Papua New Guinea in United Arab Emirates ODI Series","2017","U.A.E.","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1077944.html","Pakistan in West Indies ODI Series","2017","Pakistan","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1028999.html","Ireland in England ODI Series","2017","England","2-0 (2)"
"http://www.espncricinfo.com/ci/engine/series/1033359.html","Ireland Tri-Nation Series (Bangladesh, Ireland, New Zealand)","2017","New Zealand",""
"http://www.espncricinfo.com/ci/engine/series/1034047.html","South Africa in England ODI Series","2017","England","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1089772.html","Afghanistan in West Indies ODI Series","2017","drawn","1-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1089418.html","Zimbabwe in Scotland ODI Series","2017","drawn","1-1 (2)"
"http://www.espncricinfo.com/ci/engine/series/1022345.html","ICC Champions Trophy (in England)","2017","Pakistan",""
"http://www.espncricinfo.com/ci/engine/series/1098204.html","India in West Indies ODI Series","2017","India","3-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/1104473.html","Zimbabwe in Sri Lanka ODI Series","2017","Zimbabwe","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/1109597.html","India in Sri Lanka ODI Series","2017","India","5-0 (5)"
"http://www.espncricinfo.com/ci/engine/series/1033239.html","West Indies in Ireland ODI Match","2017","abandoned","0-0 (1)"
"http://www.espncricinfo.com/ci/engine/series/1034049.html","West Indies in England ODI Series","2017","England","4-0 (5)"
"http://www.espncricinfo.com/ci/engine/series/1116555.html","Australia in India ODI Series","2017/18","India","4-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/1075482.html","Bangladesh in South Africa ODI Series","2017/18","South Africa","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/1120281.html","Pakistan v Sri Lanka ODI Series (in United Arab Emirates)","2017/18","Pakistan","5-0 (5)"
"http://www.espncricinfo.com/ci/engine/series/1120078.html","New Zealand in India ODI Series","2017/18","India","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1126516.html","Papua New Guinea v Scotland ODI Series (in United Arab Emirates)","2017/18","Scotland","2-0 (2)"
"http://www.espncricinfo.com/ci/engine/series/870869.html","ICC World Cricket League Championship","2015-2017/18","Netherlands",""
"http://www.espncricinfo.com/ci/engine/series/1125469.html","Afghanistan v Ireland ODI Series (in United Arab Emirates)","2017/18","Ireland","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1122720.html","Sri Lanka in India ODI Series","2017/18","India","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1115787.html","West Indies in New Zealand ODI Series","2017/18","New Zealand","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/1115790.html","Pakistan in New Zealand ODI Series","2017/18","New Zealand","5-0 (5)"
"http://www.espncricinfo.com/ci/engine/series/1131269.html","United Arab Emirates Tri-Nation Series (Ireland, Scotland, United Arab Emirates)","2017/18","Ireland",""
"http://www.espncricinfo.com/ci/engine/series/1130730.html","Bangladesh Tri-Nation Series (Bangladesh, Sri Lanka, Zimbabwe)","2017/18","Sri Lanka",""
"http://www.espncricinfo.com/ci/engine/series/1072269.html","England in Australia ODI Series","2017/18","England","4-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/1122271.html","India in South Africa ODI Series","2017/18","India","5-1 (6)"
"http://www.espncricinfo.com/ci/engine/series/1134030.html","Afghanistan v Zimbabwe ODI Series (in United Arab Emirates)","2017/18","Afghanistan","4-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/1115773.html","England in New Zealand ODI Series","2017/18","England","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/1132997.html","ICC Cricket World Cup Qualifier (in Zimbabwe)","2017/18","Afghanistan",""
"http://www.espncricinfo.com/ci/engine/series/1119533.html","England in Scotland ODI Match","2018","Scotland","1-0 (1)"
"http://www.espncricinfo.com/ci/engine/series/1119526.html","Australia in England ODI Series","2018","England","5-0 (5)"
"http://www.espncricinfo.com/ci/engine/series/1119530.html","India in England ODI Series","2018","England","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1142909.html","Pakistan in Zimbabwe ODI Series","2018","Pakistan","5-0 (5)"
"http://www.espncricinfo.com/ci/engine/series/1146714.html","Bangladesh in West Indies ODI Series","2018","Bangladesh","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1151833.html","Nepal in Netherlands ODI Series","2018","drawn","1-1 (2)"
"http://www.espncricinfo.com/ci/engine/series/1142577.html","South Africa in Sri Lanka ODI Series","2018","South Africa","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/1154639.html","Asia Cup Qualifiers (Hong Kong, Malaysia, Nepal, Oman, Singapore, United Arab Emirates in Malaysia)","2018","Hong Kong",""
"http://www.espncricinfo.com/ci/engine/series/1150142.html","Afghanistan in Ireland ODI Series","2018","Afghanistan","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1153237.html","Asia Cup (Afghanistan, Bangladesh, Hong Kong, India, Pakistan, Sri Lanka in United Arab Emirates)","2018","India",""
"http://www.espncricinfo.com/ci/engine/series/1144135.html","Zimbabwe in South Africa ODI Series","2018/19","South Africa","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/1140376.html","England in Sri Lanka ODI Series","2018/19","England","3-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/1153630.html","Zimbabwe in Bangladesh ODI Series","2018/19","Bangladesh","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/1157749.html","West Indies in India ODI Series","2018/19","India","3-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/1157367.html","Pakistan v New Zealand ODI Series (in United Arab Emirates)","2018/19","drawn","1-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1144969.html","South Africa in Australia ODI Series","2018/19","South Africa","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1153308.html","West Indies in Bangladesh ODI Series","2018/19","Bangladesh","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1153836.html","Sri Lanka in New Zealand ODI Series","2018/19","New Zealand","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/1144974.html","India in Australia ODI Series","2018/19","India","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1170452.html","Nepal in United Arab Emirates ODI Series","2018/19","Nepal","2-1 (3)"
"http://www.espncricinfo.com/ci/engine/series/1144139.html","Pakistan in South Africa ODI Series","2018/19","South Africa","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/1153689.html","India in New Zealand ODI Series","2018/19","India","4-1 (5)"
"http://www.espncricinfo.com/ci/engine/series/1153833.html","Bangladesh in New Zealand ODI Series","2018/19","New Zealand","3-0 (3)"
"http://www.espncricinfo.com/ci/engine/series/1158058.html","England in West Indies ODI Series","2018/19","drawn","2-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/1168109.html","Afghanistan v Ireland ODI Series (in India)","2018/19","drawn","2-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/1168238.html","Australia in India ODI Series","2018/19","Australia","3-2 (5)"
"http://www.espncricinfo.com/ci/engine/series/1144144.html","Sri Lanka in South Africa ODI Series","2018/19","South Africa","5-0 (5)"
"http://www.espncricinfo.com/ci/engine/series/1174237.html","Australia v Pakistan ODI Series (in United Arab Emirates)","2018/19","Australia","5-0 (5)"
"http://www.espncricinfo.com/ci/engine/series/1179270.html","United Arab Emirates in Zimbabwe ODI Series","2019","Zimbabwe","4-0 (4)"
"http://www.espncricinfo.com/ci/engine/series/1174827.html","ICC World Cricket League Division Two (in Namibia)","2019","Namibia",""
"http://www.espncricinfo.com/ci/engine/series/1161013.html","England in Ireland ODI Match","2019","England","1-0 (1)"
"http://www.espncricinfo.com/ci/engine/series/1168496.html","Ireland Tri-Nation Series (Bangladesh, Ireland, West Indies)","2019","-",""
